0,0.4,0.0,0.0
150,0.3,0.0,-0.2
300,0.2,0.0,-0.4
450,0.0,0.0,-0.6
600,0.2,0.0,-0.4
720,0.4,0.0,-0.2
820,0.5,0.0,0.0
900,0.3,0.0,0.2
960,0.4,0.0,0.0
